StrippedCellLineName,Cancer_Type,mean_zscore,OXPHOS_state,EFR3A,MRPL58,EP300,ITGAV,TAFAZZIN,DNM1L,COQ4,NDUFC2,MICOS10,RAB6A,MYH9,TIPARP,CFLAR,SPTSSA,NDUFS1,SNAP23,RRAGC,ARHGEF7,CDK6,TRAF2,NCKAP1,STAMBP,COASY,ZFP36L1,ENO1,NDUFB8,FERMT2,APC,ARID1A,BRAF,CREBBP,FAT1,KMT2D,KRAS,NF1,PIK3CA,PTEN,TP53
HT144SKINFV2,Melanoma,-0.317473819331227,OXPHOS_low,0.0075458202762687,0.861787876781378,0.0345872897845092,0.270417152726903,0.43176930400359,0.691039459447207,0.269773376598833,0.823822428887825,0.274463292748389,0.0620941716897883,0.250941345007134,0.0398839678614045,0.386274942414499,0.257052075891965,0.35184746273963,0.945601018414584,0.250165581403284,0.0135114181425618,0.73921609120101,0.657207264820363,0.393518473768658,0.098057991705217,0.977011828976942,0.0272175364873224,0.848444632243599,0.565338074793058,0.851556526052298,0,0,1,0,0,0,0,0,0,0,0
HT144SKINFV3,Melanoma,-0.794709004550623,OXPHOS_low,0.297775152751601,0.856741604844675,0.0445574896077069,0.354982546111417,0.400397566754163,0.868058520116412,0.930568659562124,0.631339437487223,0.462783781327203,0.454668032797546,0.546503107729943,0.136151874369795,0.613163075811515,0.717412948446488,0.382903205357925,0.735292803493044,0.171405002543777,0.21345752817991,0.891492048279328,0.0715757131334767,0.347468050481619,0.585755707723901,0.501164922546917,0.20487498273269,0.171695679966894,0.664096210257383,0.718188331577581,0,0,1,0,0,0,0,0,0,0,0
HT29,ColorectalAdenocarcinoma,-0.043069571920625,0,0.97247274500586,0.624727741093552,0.464357079788581,0.949729993151768,0.938981811048741,0.667659099467146,0.738862009205799,0.78214269491238,0.902680567508186,0.988800601997958,0.0976744381940523,0.0501075935343001,0.859857057586292,0.109613539082563,0.750914471590169,0.991687223328353,0.758050476337166,0.245726782386505,0.885779373304579,0.176991022324616,0.669253784478788,0.496510184955142,0.43779675900396,0.0670925541659113,0.322794344868683,0.555314400301869,0.0808682300113353,1,0,1,0,0,0,0,0,0,0,1
HT3,CervicalAdenocarcinoma,-0.512737938594761,OXPHOS_low,0.336730138729287,0.708921178141965,0.0002217380912069,0.190181097836606,0.011086515339337,0.944027135317971,0.5731217671574,0.328767350300567,0.128519052215659,0.255042346347301,0.712693320857059,0.426406022472103,0.555193976305189,0.102178467364827,0.61017799345669,0.994340970076466,0.0787174546069763,0.441267804211511,0.0288999807602599,0.830248753692144,0.0512395803155432,0.122635533727201,0.189834225244509,0.0054509387613179,0.934144643440002,0.399686604943575,0.0519343446301713,0,0,0,0,0,0,0,0,0,0,1
HT55,ColorectalAdenocarcinoma,0.130965611913055,0,0.513455699850233,0.111211938087663,0.161056513106803,0.224339422745308,0.216830631331064,0.458267859599309,0.52621780463896,0.681756072275718,0.06852162993562,0.0519526989365176,0.772781964055729,0.36314916697886,0.541154546059906,0.578307059193085,0.507904238673208,0.99753269512623,0.718468085649539,0.176050152594088,0.374484213507131,0.142060336523423,0.915166682933966,0.127858455189063,0.240631412033649,0.0010575567790181,0.0474381587843904,0.535574830665853,0.100977322842449,1,0,0,0,0,0,0,0,0,0,0
HUPT3,PancreaticAdenocarcinoma,-0.252701632376266,OXPHOS_low,0.965567609446926,0.798839202003303,0.0126021637398392,0.498374724153883,0.247469912387095,0.961910436399312,0.825841440823739,0.953634462843713,0.301532071584221,0.947091033246135,0.960869171281297,0.961649717100132,0.990947987749089,0.931709712536891,0.95583446528136,0.924325990319267,0.176035766618093,0.96780376786317,0.188863809300342,0.586730112741185,0.784336718806844,0.920575666274978,0.902564971507182,0.360380869820034,0.133947254114496,0.961939434329082,0.822336821663459,0,0,0,0,0,0,1,0,0,0,1
HUPT4,PancreaticAdenocarcinoma,-0.35562494342838,OXPHOS_low,0.992648125370204,0.076580436026096,3.58602456538626e-06,0.019895259244381,0.0654504222727544,0.185681502940472,0.496199818243992,0.710288953674686,0.848084379614801,0.596591051290689,0.949318141178792,0.937131882553882,0.344537408333424,0.120606605863532,0.520126053627332,0.990356672012923,0.976919043578038,0.515530308247819,0.996451865435358,0.792489603881483,0.93684744763939,0.817264886017617,0.333438458412314,0.100051693361598,0.588464166905278,0.495591689583801,0.205692471654931,0,0,0,0,0,1,1,0,0,0,1
IGR1,Melanoma,0.2887938925029,OXPHOS_high,0.0102919864668145,0.964763434017977,0.013130274165148,0.557160907141667,0.215225091281751,0.991200126924158,0.263705387052077,0.788279561339274,0.143139656682879,0.0048478327515239,0.0472423348131559,0.0161130709400255,0.0424777564185234,0.955735067315342,0.73342053470435,0.0904581199221782,0.275298538571012,0.93446808924319,0.279682047625773,0.148672784145217,0.196375836847198,0.981530966435886,0.921505917058343,0.129044751631939,0.904832868239017,0.672808239262629,0.95894011878114,0,0,1,0,0,0,0,0,0,0,0
IGR39,Melanoma,0.300809821022258,OXPHOS_high,0.0707542809348212,0.126315732719244,0.0027170270708535,0.98996276702569,0.0808202425126826,0.864519850413795,0.311360894327001,0.144452289501298,0.12727365167889,0.0362144624466516,0.718035295613754,0.959879530419983,0.160963772241407,0.364428178012138,0.0597252607713671,0.152978412566901,0.239013764135001,0.110562830320505,0.994788592260904,0.129049211783477,0.96321160713016,0.174392058023869,0.284570617409991,0.0438582688670023,0.150400278790783,0.182184493054139,1,0,0,1,0,0,0,0,0,0,0,1
IGROV1,OvarianEpithelialTumor,-0.103048911831678,0,0.0304486523425944,0.332071520077954,0.47198442707284,0.839669047646519,0.02117606114203,0.619950185380623,0.916124715774706,0.929554374391958,0.917287245558651,0.0453300911423876,0.833010715611544,0.0533284683586097,0.604494565204719,0.672682339486113,0.110414433225812,0.0509478248854179,0.277327084972195,0.0751199271968474,0.14616217086106,0.108798853471209,0.616658339183703,0.202892820972339,0.572650300603606,0.106114861463746,0.19297042261922,0.323714464046506,0.995562214620289,0,1,0,0,0,1,0,0,1,1,1
IPC298,Melanoma,0.238618490756632,OXPHOS_high,0.173806056291496,0.530890166165312,0.452066238882888,0.977986542927152,0.176081402710209,0.970589731258406,0.94211649250308,0.958246445364999,0.895163108822896,0.0450095014203379,0.0832917727575761,0.0220714659600173,0.132879876424472,0.929180962462694,0.996151836062192,0.133692558571009,0.261663568533043,0.383566489316171,0.348230001592998,0.006543171113876,0.908782632814089,0.0345538844213414,0.700237352181753,0.240039204874753,0.0093547570328203,0.928024828429718,0.991337666923012,0,0,0,0,0,0,0,0,0,0,1
JHOC5,OvarianEpithelialTumor,-0.26758220023336,OXPHOS_low,0.487806940475905,0.476331683869273,0.797514581630947,0.447447436399356,0.841548958274416,0.615869658064144,0.301523400364393,0.238266453389745,0.72987257761884,0.011660074369102,0.0940400806547632,0.249372522659437,0.999999999999822,0.779935733063569,0.0626196858017137,0.216303713780267,0.0483368931971555,0.942492463463356,0.681895437107043,0.324544862556556,0.615322383755615,0.312703586551013,0.813920695510153,0.998927625631985,0.303049132364916,0.062789926268169,0.949416846226866,0,0,0,0,0,0,0,0,0,0,0
JHOM1,OvarianEpithelialTumor,-0.273269128923193,OXPHOS_low,0.985726444205572,0.0483275063342809,0.0034438620334979,0.852783217398071,0.0315702887561026,0.919264028494362,0.0351957376090044,0.184428350409037,0.150894065637461,0.109303245116807,0.161247823693153,0.530841480452877,0.611879384545628,0.546858367825235,0.0117301721477739,0.222300885220599,0.250681687055123,0.267601346508999,0.545516069274629,0.537041744807145,0.343418142440779,0.0344236557748695,0.0227525749877423,0.944979381288914,0.181321314362909,0.0226617176834155,0.975484417435835,0,0,0,0,0,0,0,0,0,1,1
JHOS2,OvarianEpithelialTumor,0.0279849431434991,0,0.961093563300366,0.633688450139826,0.050799099617432,0.517048162797777,0.560991172388252,0.939002990475646,0.434749604112632,0.637965412580071,0.138872469159067,0.0032580204325429,0.0037308951054267,0.97339781674813,0.679694543045673,0.630220094882916,0.11672022541186,0.415229941592678,0.0377640566889249,0.450262875764833,0.384326274111495,0.447183956981006,0.615629257250164,0.855912578992371,0.356883442838805,0.732173298839031,0.159792141082977,0.322302236788387,0.988359347184881,0,0,0,0,0,0,0,0,0,0,0
JHOS4,OvarianEpithelialTumor,0.358524611831451,OXPHOS_high,0.620208662458464,0.349720223691205,0.006997164719822,0.825050622605953,0.62347560329425,0.980207771079873,0.824078269453715,0.378524391913781,0.446079349695892,0.0392150427059877,0.0468221369969677,0.133538697229419,0.991045466953264,0.714346283490403,0.305850874090494,0.139202551084848,0.0437538796074803,0.777760004924067,0.306325883990399,0.986949202255474,0.51064664776259,0.560086254764727,0.941362753484174,0.148050245365301,0.91408942342058,0.110309156309879,0.987411601718408,0,0,0,0,0,0,0,0,0,0,0
JIMT1,InvasiveBreastCarcinoma,-0.030151033593956,0,0.789606747330394,0.420783375893235,0.436537268468434,0.402111756278703,0.845080701738823,0.969973366314366,0.587958827093705,0.381711848943639,0.662723258363112,0.979388388055914,0.475852506541383,0.314663936434749,0.0204469613060728,0.600750166179842,0.20760823043327,0.994001274856087,0.214786453431104,0.168633648057241,0.0087473538180831,0.420293473887029,0.277500576622544,0.178943461042098,0.992301660556722,0.0421606836317667,0.995590053497429,0.170085549688866,0.299619498309656,0,0,0,0,0,0,0,0,1,0,1
JOPACA1,PancreaticAdenocarcinoma,-0.212325693803704,OXPHOS_low,0.903050332517596,0.0956708544822132,0,0.178536156244132,0.14308189829957,0.0299184087421438,0.168639600242198,0.0880460702105435,0.0856616761308333,0.974314693647982,0.999999999998116,0.999999024814764,0.997915941113538,0.951407416096922,0.0530609254443348,1,0.255556921086034,0.997809195047564,0.837052763164823,0.47193821778623,0.945055698057723,0.0672655306339954,0.638386008919261,0.864412420013037,0.784472997116134,0.0250266895879484,0.280141230567411,0,1,0,0,0,0,1,0,0,0,0
JVE015,ColorectalAdenocarcinoma,0.317130667035739,OXPHOS_high,0.0758249056576994,0.22720467218048,5.77973262034793e-05,0.215510728997354,0.155659503324658,0.34458509557846,0.890172446766142,0.139276025400004,0.143504218153283,0.220111644403507,0.123854288959487,0.502507546494442,0.999949070980151,0.0076248770470852,0.0654002966080535,0.984306339773761,0.0149872841354845,0.305225074369868,0.0334385203653225,0.131110962651585,0.783091904734286,0.0710953013746961,0.1182010569472,0.111369976963261,0.145783601788162,0.0939402433839492,0.734162868673518,1,0,0,0,0,0,1,0,0,0,1
JVE127,ColorectalAdenocarcinoma,-0.322100246662679,OXPHOS_low,0.979625419774349,0.556837821187222,0.563446836479846,0.0830206590136055,0.872153771784341,0.781348916057223,0.93910610998038,0.583693199047319,0.435491277135098,0.88986939403704,0.801453519351305,0.257248494946405,0.989775704392943,0.178388978148117,0.453476320157921,1,0.300957066426516,0.0315016125934561,0.0628751561471067,0.375123137421044,0.118549234095057,0.0899442464372213,0.286780840508084,0.0515605659277967,0.170207388433745,0.695685452797857,0.126067416345139,0,0,1,0,0,0,0,0,0,0,0
JVE253,ColorectalAdenocarcinoma,0.0916320329521917,0,0.894014247442467,0.422393808114228,0.0003149758602305,0.652722282040286,0.253574051973094,0.609376378108431,0.949597411596956,0.940118630972514,0.201720936107207,0.996167086828976,0.371642997553069,0.784017456889526,0.95016616605961,0.476940359986185,0.61888435046161,0.397374190796726,0.496567643369997,0.234852185708394,0.935055772677923,0.204543757138495,0.573125073122745,0.33376642788802,0.614525792000751,0.450109386993168,0.768838759523895,0.923373201068168,0.370666156130292,1,0,0,0,0,0,1,0,0,0,1
K029AX,Melanoma,0.711381290806517,OXPHOS_high,0.0488948526569015,0.982532759104218,0.421814572397175,0.80599720640959,0.854425790129668,0.96864297569709,0.852147750938078,0.879452512211529,0.54015482322857,0.0038789431668447,0.0382028146617538,0.0194592026622164,0.0081461093388905,0.605031463430086,0.247279011879103,0.115576408601789,0.226527271251478,0.301034082397145,0.619685922578587,0.0660841213614995,0.0129987393618988,0.247740198785244,0.952819595205226,0.267617378854981,0.0121141032654607,0.973031149584282,0.931342590284037,0,0,1,0,0,0,0,0,0,0,0
KALS1,DiffuseGlioma,-0.0696708456556031,0,0.0251821602920994,0.101146128882912,0.0085570007488045,0.54511301663817,0.290728727876883,0.731854626165474,0.115060628942673,0.24629799196429,0.0892114260194639,0.0482930661481285,0.992017815659033,0.155929548851998,0.35138933010006,0.395849021911229,0.0492849704773152,0.50810852993933,0.0637539337693393,0.113743578018658,0.0282021758932955,0.141561299797489,0.0553165834930433,0.155374562687041,0.811709668547223,0.290713614562141,0.906956556733453,0.0612703797767946,0.885777035236041,0,0,0,0,0,0,0,1,0,1,1
KCIMOH1,PancreaticAdenocarcinoma,-0.16527261783832,OXPHOS_low,0.883066450041729,0.0703384732816735,0.00262997117527,0.0089910912395402,0.243120415561625,0.30610685848703,0.894818805150795,0.146436740877625,0.174556145355058,0.966894268582666,0.980877767170047,0.577497470369993,0.33225445635326,0.303018660506566,0.032874856253124,0.971799242041495,0.678196717744569,0.921992772109122,0.830636851407217,0.866310995409911,0.964032802673397,0.332395761834906,0.363220199180429,0.0353406980990557,0.597661673584757,0.0326976908682339,0.0534078861978094,0,0,0,0,0,0,1,0,0,0,0
KM12,ColorectalAdenocarcinoma,0.175688548084133,OXPHOS_high,0.0475172789579861,0.430473246574188,0.60748207862876,0.0420690319871602,0.305481514215727,0.429790211648559,0.787556355564869,0.81487749412406,0.36448095993427,0.920268034832863,0.267146061657059,0.638638318144739,0.0715734072512601,0.166011056315778,0.582346149361836,1,0.341061838956561,0.0037728135303123,0.183560205144688,0.152631429139213,0.0738053900225575,0.198647178222305,0.524820986396962,0.0275227086378827,0.0690194918088054,0.690267128782357,0.10204511119537,1,1,1,0,0,1,0,1,0,1,1
KMRC1,RenalCellCarcinoma,-0.0220970166965641,0,0.389353707606837,0.0181077612086668,0.0383088625612185,0.897424543779859,0.0386321932089194,0.518218973538345,0.408183252037479,0.260253388238826,0.105199620682249,0.113527975809483,0.69930696394514,0.0351667145839841,0.973774104186891,0.925710704995882,0.007026914948018,0.154898437838027,0.0648002740772868,0.0164179667846726,0.812326851615844,0.138587365488969,0.777127509453011,0.272852142803184,0.669119322952072,0.759517560482171,0.0714547692046306,0.0376719331627437,0.975028451225696,0,0,0,0,0,0,0,0,0,0,0
KMRC2,RenalCellCarcinoma,-0.355347782948377,OXPHOS_low,0.990466498479687,0.0160867725434703,0.111531442462574,0.893139535043772,0.136839241140016,0.17161734876149,0.308071400688899,0.316831953709151,0.0403030085429751,0.340044864599974,0.620201836330731,0.0723354045804732,0.999988416800912,0.908222730266604,0.0281130446217528,0.877506101727976,0.243371436850552,0.195799289026398,0.176765004055418,0.0062565320840552,0.850370050791093,0.142443639131551,0.412940577996364,0.748378284832295,0.0026670176620354,0.0334871113827967,1,0,0,0,0,0,0,0,0,0,0,0
KMRC20,RenalCellCarcinoma,0.146249312338933,0,0.621825020056173,0.267065305413286,0.72587967256894,0.928276800980724,0.838317959069154,0.957161548633524,0.264482421991015,0.230122403515199,0.184940411004005,0.983604414745442,0.859893326114426,0.0736186092887654,0.999944620127393,0.573468994950398,0.185343034329712,0.991996039110697,0.103340790360478,0.0269617347852189,0.17380428776365,0.0271993407230265,0.215406194116777,0.0874680344481602,0.551181533888488,0.77487287270976,0.50133730041232,0.0753579456485517,0.976141248679847,0,0,0,0,0,0,0,0,0,0,0
KMRC3,RenalCellCarcinoma,-0.259869425028771,OXPHOS_low,0.788135703376416,0.283518979748718,0.851741598837276,0.999848673356783,0.0350426408993911,0.211325697684507,0.0956526403959345,0.177789664475823,0.0630100124886875,0.990640385555843,0.944670434210566,0.467849625754343,1,0.999736615629199,0.107883226502081,0.213162311050746,0.0560125055113412,0.999802928847529,0.97295995796816,0.0308259878436894,0.955016977381169,0.961982389016659,0.061167488375297,0.936173279778732,0.016654135763095,0.0525726251930405,0.99992008165472,0,0,0,0,0,0,0,0,0,0,0
KNS42,DiffuseGlioma,0.334356108023546,OXPHOS_high,0.0311959355199689,0.271011104941895,0.694140013903955,0.995197188850825,0.0641769758750936,0.138204769434322,0.32820909114878,0.483978714111192,0.398164029649767,0.7114677382734,0.0776742203755283,0.0480711129916532,0.093989122363239,0.544319859628052,0.0770687800263862,0.038380059901017,0.469827825463315,0.0643695654541075,0.970160266410516,0.320280735527362,0.467473619401439,0.222012970699461,0.428682071638112,0.126655052621685,0.0249014956613325,0.549996932789176,0.97561381524215,0,0,0,0,0,0,0,0,0,0,1
KNS60,DiffuseGlioma,-0.149771912916585,OXPHOS_low,0.889890429302848,0.572009961905944,0.0072445477718996,0.981746368277521,0.0961944058865477,0.860182614013883,0.0499419716902093,0.110219461424649,0.0476031121362323,0.931056419358903,0.0851941126847829,0.462364177289382,0.837167040428716,0.449149511167964,0.0197006697761786,0.130448538378945,0.0880102580023874,0.221647450414779,0.770898074373105,0.97256537547792,0.41801091801478,0.193266366713608,0.293099740496634,0.498526328156657,0.138336702720333,0.0432677190541008,0.973737287224787,0,0,0,0,0,0,0,0,0,0,1
KNS62,Non-SmallCellLungCancer,-1.09406692583727,OXPHOS_low,0.635992839045367,0.830656578721955,0.0015456119586813,0.0077972083563849,0.213409075924748,0.863478884180509,0.777348267946911,0.964691612889367,0.386462900802771,0.929168763035115,0.706466130531484,0.220952171728467,0.432539251387203,0.111602765721022,0.950874412597805,1,0.430168785411825,0.699705507875495,0.93884800101295,0.442053968457569,0.003574907985807,0.948247129450105,0.118097580812558,0.177195660044986,0.268778397626623,0.899854317080936,0.0774795049449659,0,0,0,0,0,0,0,0,0,0,1
